6.00476,-0.0998797,-0.763912,2.01909,5.01523,3.33399,1.85659,1.51562,-0.454712,-0.172152,0.136609,0.121848
6.74951,-0.888742,-0.909081,2.86893,2.7877,2.26398,2.65605,1.49586,-0.386591,-0.574662,-0.0466078,0.0951287
5.62694,2.97627,0.416622,0.602485,2.53991,3.59517,2.68593,1.09659,0.141136,0.10099,0.0332528,0.052727
6.89564,-0.0582736,-1.20496,0.460992,2.58972,2.1921,1.58789,1.47922,0.223488,-0.322561,-0.227481,-0.0310493
3.27634,3.47595,3.4667,3.09575,2.61748,2.32044,1.86478,1.30557,0.744492,0.384631,0.152776,0.0705456
4.0869,3.7374,2.72111,1.5925,1.0715,1.38596,1.80646,1.7671,1.26188,0.704833,0.147891,0.0400847
1.33594,1.43758,1.48943,1.56617,1.607,1.6193,1.3958,1.14125,0.827222,0.593074,0.245069,0.0352499
0.410772,0.152456,0.253712,0.264547,0.616316,0.379822,0.174604,0.508193,0.709669,0.105582,0.325861,0.03153
6.53015,2.1839,2.32783,4.95396,3.30011,-0.125813,-0.126986,0.215663,-0.260979,-0.824184,-0.294091,-0.00762326
2.95823,-1.85842,3.23589,4.62702,2.04054,-1.02461,1.12678,1.54779,0.582754,-0.0629504,-0.0404674,0.0486861
4.9832,4.60727,4.22515,3.78124,2.91246,1.59174,0.57356,0.0622739,-0.241944,-0.207629,-0.0930737,-0.0330334
4.23938,3.59619,2.97034,1.77686,0.937136,0.644318,0.471015,0.130651,0.0316756,0.0666686,0.0392115,0.0229295
6.45679,2.52986,1.22597,2.85485,4.15346,0.771857,-1.35074,-1.10139,-0.316783,-0.50493,-0.328116,-0.112037
7.22283,2.16144,0.569804,2.37072,1.57445,-0.0711186,-0.456653,-0.890921,-0.600138,-0.500296,-0.139564,-0.00543161
6.76198,1.12737,0.130065,0.869936,0.694414,-1.47381,-2.03776,-1.15117,-0.561559,-0.250183,-0.0586038,0.018591
7.5393,0.38205,-0.783897,1.6021,0.592939,0.220011,1.32401,1.14508,0.179356,-0.143298,0.0465247,0.0299204
7.68682,-2.28265,-1.99753,2.61257,0.81074,0.591864,3.03617,2.52785,0.253547,-0.795075,-0.274006,-0.00795245
5.77831,-0.252424,1.12516,0.824542,0.790363,-0.0703575,1.95794,2.60268,0.90627,-0.253557,-0.289203,-0.0309809
5.65765,2.43448,0.166264,-0.921744,0.291854,1.88746,2.09542,1.30172,0.360049,0.0789012,0.00278245,-0.00599185
6.70077,1.62404,-1.72995,-0.760926,1.32466,0.230364,0.0188966,0.551989,0.570839,0.188381,-0.0759524,-0.0656417
0.313302,0.467611,0.465658,0.468922,0.332616,0.589899,0.797235,0.685656,0.163218,0.411887,0.166694,0.0878433
0.312534,0.257443,0.572696,0.497671,0.181742,0.0392821,0.548355,-0.354235,0.575691,0.532654,0.186139,0.0439586
0.396103,0.61286,0.400845,0.0235044,0.534963,1.07792,-0.634055,0.404243,0.227992,0.40461,0.156838,0.0614575
0.915077,0.171772,0.164871,-0.176831,-0.590013,0.0702561,-0.176051,-0.305993,0.124996,-0.037662,0.00855466,-0.0345386
1.77438,-3.60579,0.551844,0.242747,-0.106976,-2.94103,-0.604973,1.43852,1.05037,0.123281,-0.134964,0.0145005
-0.782268,-5.33203,-0.488318,-0.318893,0.843259,-1.98531,0.439397,0.943748,0.50454,-0.182242,-0.222213,0.0119564
-1.49441,-4.59261,1.55805,0.493173,-2.17177,-2.0148,1.16638,0.6698,0.49023,-0.132923,0.0630908,0.0257593
2.57203,-0.401774,4.38076,0.764454,-1.0343,2.38445,2.50065,0.426896,0.371936,0.315359,-0.0130368,-0.0265271
1.99533,0.286151,-1.34776,-3.99203,-1.94889,-0.401935,0.434861,0.247942,0.593615,0.0292076,0.0705256,0.00531679
3.05871,1.29907,-0.388602,-1.92914,-1.5343,-2.4626,-0.598597,-0.00386252,0.342889,-0.0215265,0.120007,0.0395475
4.08383,1.22446,0.932677,-0.241522,-1.26744,-0.423063,0.656485,0.825397,0.358504,0.160385,0.0297484,-0.0358076
0.178097,0.248879,0.0591297,-0.018398,0.177384,0.0550603,0.117306,0.287331,-0.2462,0.172055,0.0065737,0.0205026
