1.14248,1.58477,1.78451,1.95209,1.99098,2.01435,1.74033,1.47315,1.16588,0.827724,0.357757,0.0530862
1.53992,1.49145,1.51795,1.49082,1.53909,1.70654,1.5124,1.23854,0.575987,0.504948,0.188585,0.0459191
4.65263,2.30054,1.58818,3.01594,4.12992,2.6828,0.485568,-0.0642446,0.209639,0.522056,0.247439,-0.00296749
3.12793,3.41542,3.52618,3.19056,2.50095,2.19837,1.71421,1.18757,0.557239,0.220168,0.0293257,0.0346094
2.07799,2.07369,1.94814,1.29825,0.93452,1.0639,1.2387,1.37181,1.33792,0.644581,0.242263,0.0306982
1.7958,1.30399,0.988343,0.392522,-0.19323,0.461405,1.18326,1.07943,0.526502,0.479276,0.130714,0.026357
0.68521,0.727074,0.569919,0.516246,0.84856,0.931296,0.426035,0.74344,0.434489,0.426633,0.255576,0.0841372
0.801189,0.857621,0.974875,0.779629,0.409462,0.318993,0.6442,0.0440277,0.874006,0.595706,0.258789,0.0502449
7.23953,-1.13747,-1.9783,0.926325,1.42689,1.53992,2.89737,2.02118,-0.119148,-0.85075,-0.329794,-0.0115654
6.84336,-1.63592,-1.26096,1.3497,1.13332,2.07142,2.81857,0.952483,-0.947663,-0.676928,-0.0876956,-0.04115
5.09285,2.81911,0.0762879,-0.516922,1.7674,3.83478,2.85304,0.905047,-0.234766,-0.225941,-0.245184,0.0266598
7.12981,-0.0593995,-1.38017,-0.37927,2.27909,2.18425,1.37126,1.73308,0.00390485,-0.622547,-0.370375,-0.0801233
2.82626,-4.2217,-2.96205,-0.894054,3.6324,1.90105,-0.497787,-0.78994,-0.178706,0.155527,0.0340443,0.0203774
1.53936,-6.08886,-2.69586,-3.24729,1.10485,1.0642,0.254942,-0.0464057,0.0516911,0.264995,0.0257386,0.0022491
6.74826,1.54343,-0.749863,-0.95486,0.386621,1.86904,2.22781,1.65077,0.320133,-0.222945,-0.29584,-0.106399
6.73536,0.934653,-0.498685,-1.62532,0.316285,1.26431,0.873214,0.576318,0.0660969,-0.327889,-0.347363,-0.134095
6.39039,2.39034,1.93146,4.05095,2.86223,-0.0678492,-1.44217,-1.44887,-1.14966,-0.889388,-0.405822,-0.142696
6.5538,2.24587,1.47669,1.77345,1.11854,-0.493548,-1.68564,-1.54913,-1.3851,-0.877626,-0.259832,-0.0437271
4.01394,3.78295,2.93014,1.53531,-0.581241,-1.76291,-1.49818,-0.770831,-0.417572,-0.212386,-0.0829662,0.0364136
6.31854,0.94988,0.840561,-0.400229,1.39442,0.0231315,-0.68991,-0.24208,-0.0537806,-0.0232139,-0.029148,-0.0108345
-0.295681,-6.11474,-0.0669659,3.16282,3.53775,0.197565,-0.805508,0.365303,0.771455,-0.0492871,-0.0533787,0.102082
-0.919922,-6.8781,0.256722,1.91213,1.44853,-1.44196,-0.803801,0.876127,0.558545,-0.5337,-0.162783,0.104445
1.0261,-4.46565,2.16607,5.49674,2.16031,-1.77939,-1.02821,1.65063,0.906951,-0.400317,-0.145349,0.0913114
3.67675,-0.87632,1.98441,3.65504,0.605046,-0.0578557,1.2994,1.52245,0.320514,0.089477,0.20835,0.0852182
6.96594,-1.34519,1.41689,-2.40803,-2.02475,0.131106,-1.32009,0.111215,0.442007,-0.819544,-0.375988,-0.050723
6.68282,-1.1425,0.182204,-1.66746,-1.23173,-0.6998,-0.458137,0.810934,-0.326957,-0.884622,-0.250799,-0.0835769
5.13496,-0.858087,0.477213,-1.55612,-2.91506,-1.02583,2.80534,1.27525,0.0806265,0.137196,-0.0650925,-0.0638499
4.65778,3.43035,0.691274,-1.75222,-1.46655,-0.882098,0.170495,0.665354,0.583148,0.482771,0.0220691,-0.0248751
4.26295,4.76155,4.17251,3.03981,1.49883,0.348024,-0.441012,-0.736251,-0.762419,-0.531897,-0.329009,-0.118291
3.30065,3.23689,2.84493,1.9292,1.2359,0.987942,0.653515,0.36917,0.0709138,0.0282639,-0.0294956,-0.00731435
6.80439,0.477188,0.0745056,1.35509,-0.266991,-0.198504,0.866911,-0.424654,-0.26553,0.119709,0.0915094,-0.060185
1.13501,0.779038,0.527757,-0.0101212,-0.114408,0.012476,0.0034547,0.173177,0.0692313,0.102517,0.00991321,-0.00270971
